date,price
2014년03월08일,1697.62
2014년03월09일,1697.44
2014년03월10일,1697.79
2014년03월11일,1697.68
2014년03월12일,1697.54
2014년03월13일,1697.54
2014년03월14일,1697.26
2014년03월15일,1697
2014년03월16일,1696.83
2014년03월17일,1696.95
2014년03월18일,1696.52
2014년03월19일,1696.19
2014년03월20일,1695.94
2014년03월21일,1695.33
2014년03월22일,1694.98
2014년03월23일,1694.67
2014년03월24일,1694.7
2014년03월25일,1694.39
2014년03월26일,1694.09
2014년03월27일,1693.82
2014년03월28일,1693.62
2014년03월29일,1693.22
2014년03월30일,1693.02
2014년03월31일,1693.14
2014년04월01일,1692.96
2014년04월02일,1692.75
2014년04월03일,1692.64
2014년04월04일,1692.45
2014년04월05일,1692.11
2014년04월06일,1691.83
2014년04월07일,1691.93
2014년04월08일,1691.4
2014년04월09일,1691.14
2014년04월10일,1690.81
2014년04월11일,1690.21
2014년04월12일,1689.76
2014년04월13일,1689.51
2014년04월14일,1689.5
2014년04월15일,1689.05
2014년04월16일,1688.75
2014년04월17일,1688.45
2014년04월18일,1688.07
2014년04월19일,1687.74
2014년04월20일,1687.52
2014년04월21일,1687.49
2014년04월22일,1687.09
2014년04월23일,1686.66
2014년04월24일,1686.41
2014년04월25일,1686.13
2014년04월26일,1685.95
2014년04월27일,1685.49
2014년04월28일,1685.52
2014년04월29일,1685.42
2014년04월30일,1685.24
2014년05월01일,1684.67
2014년05월02일,1684.58
2014년05월03일,1684.44
2014년05월04일,1684.39
2014년05월05일,1684.48
2014년05월06일,1684.53
2014년05월07일,1684.28
2014년05월08일,1683.99
2014년05월09일,1683.64
2014년05월10일,1683.27
2014년05월11일,1682.91
2014년05월12일,1682.93
2014년05월13일,1682.38
2014년05월14일,1681.9
2014년05월15일,1681.29
2014년05월16일,1680.85
2014년05월17일,1680.29
2014년05월18일,1680.02
2014년05월19일,1680.04
2014년05월20일,1679.7
2014년05월21일,1679.46
2014년05월22일,1679.04
2014년05월23일,1678.88
2014년05월24일,1678.46
2014년05월25일,1677.94
2014년05월26일,1677.81
2014년05월27일,1677.53
2014년05월28일,1677.1
2014년05월29일,1676.75
2014년05월30일,1676.63
2014년05월31일,1676.29
2014년06월01일,1675.73
2014년06월02일,1675.52
2014년06월03일,1675.22
2014년06월04일,1674.9
2014년06월05일,1674.75
2014년06월06일,1674.16
2014년06월07일,1673.98
2014년06월08일,1673.64
2014년06월09일,1673.56
2014년06월10일,1672.69
2014년06월11일,1671.7
2014년06월12일,1670.91
2014년06월13일,1670.28
2014년06월14일,1669.51
2014년06월15일,1669.2
2014년06월16일,1669.01
2014년06월17일,1668.6
2014년06월18일,1668.26
2014년06월19일,1667.83
2014년06월20일,1667.59
2014년06월21일,1667.35
2014년06월22일,1667.1
2014년06월23일,1667.22
2014년06월24일,1667.4
2014년06월25일,1667.32
2014년06월26일,1667.37
2014년06월27일,1667.29
2014년06월28일,1667.12
2014년06월29일,1666.82
2014년06월30일,1667.24
2014년07월01일,1666.85
2014년07월02일,1666.7
2014년07월03일,1666.46
2014년07월04일,1666.41
2014년07월05일,1666.1
2014년07월06일,1665.83
2014년07월07일,1665.75
2014년07월08일,1665.06
2014년07월09일,1664.52
2014년07월10일,1664.12
2014년07월11일,1663.52
2014년07월12일,1663.05
2014년07월13일,1662.61
2014년07월14일,1662.65
2014년07월15일,1661.98
2014년07월16일,1661.49
2014년07월17일,1660.88
2014년07월18일,1660.39
2014년07월19일,1659.97
2014년07월20일,1659.65
2014년07월21일,1659.71
2014년07월22일,1659.31
2014년07월23일,1658.93
2014년07월24일,1658.32
2014년07월25일,1657.95
2014년07월26일,1657.41
2014년07월27일,1657.08
2014년07월28일,1657.09
2014년07월29일,1656.57
2014년07월30일,1656.18
2014년07월31일,1655.77
2014년08월01일,1654.37
2014년08월02일,1653.5
2014년08월03일,1653.24
2014년08월04일,1652.99
2014년08월05일,1652.39
2014년08월06일,1651.6
2014년08월07일,1650.86
2014년08월08일,1650.11
2014년08월09일,1649.91
2014년08월10일,1649.66
2014년08월11일,1648.99
2014년08월12일,1649.24
2014년08월13일,1647.84
2014년08월14일,1646.88
2014년08월15일,1646.15
2014년08월16일,1645.62
2014년08월17일,1645.19
2014년08월18일,1644.83
2014년08월19일,1643.72
2014년08월20일,1642.62
2014년08월21일,1641.46
2014년08월22일,1640.37
2014년08월23일,1639.26
2014년08월24일,1638.49
2014년08월25일,1637.88
2014년08월26일,1636.61
2014년08월27일,1635.31
2014년08월28일,1634.22
2014년08월29일,1633.28
2014년08월30일,1632.35
2014년08월31일,1631.73
2014년09월01일,1630.38
2014년09월02일,1629.14
2014년09월03일,1628.07
2014년09월04일,1627.27
2014년09월05일,1626.44
2014년09월06일,1625.44
2014년09월07일,1624.76
2014년09월08일,1624.56
2014년09월09일,1624.36
2014년09월10일,1623.94
2014년09월11일,1623.46
2014년09월12일,1622.45
2014년09월13일,1621.42
2014년09월14일,1620.74
2014년09월15일,1620.34
2014년09월16일,1619.03
2014년09월17일,1617.59
2014년09월18일,1616.37
2014년09월19일,1615.25
2014년09월20일,1613.98
2014년09월21일,1613.28
2014년09월22일,1612.86
2014년09월23일,1611.62
2014년09월24일,1610.24
2014년09월25일,1609.2
2014년09월26일,1607.93
2014년09월27일,1607.06
2014년09월28일,1606.31
2014년09월29일,1606.17
2014년09월30일,1605.4
2014년10월01일,1602.97
2014년10월02일,1601.73
2014년10월03일,1600.78
2014년10월04일,1600.41
2014년10월05일,1599.73
2014년10월06일,1599.44
2014년10월07일,1598.09
2014년10월08일,1597.06
2014년10월09일,1595.94
2014년10월10일,1595.28
2014년10월11일,1594.23
2014년10월12일,1593.52
2014년10월13일,1593.15
2014년10월14일,1591.57
2014년10월15일,1589.98
2014년10월16일,1588.21
2014년10월17일,1586.36
2014년10월18일,1584.79
2014년10월19일,1583.93
2014년10월20일,1582.99
2014년10월21일,1580.51
2014년10월22일,1578.15
2014년10월23일,1575.13
2014년10월24일,1572.36
2014년10월25일,1569.84
2014년10월26일,1568.5
2014년10월27일,1567
2014년10월28일,1564.32
2014년10월29일,1562.09
2014년10월30일,1560.28
2014년10월31일,1558.4
2014년11월01일,1554.89
2014년11월02일,1553.55
2014년11월03일,1552.2
2014년11월04일,1550.21
2014년11월05일,1548.38
2014년11월06일,1546.1
2014년11월07일,1544.44
2014년11월08일,1542.68
2014년11월09일,1541.76
2014년11월10일,1541.1
2014년11월11일,1539.35
2014년11월12일,1538.04
2014년11월13일,1537.07
2014년11월14일,1535.99
2014년11월15일,1534.98
2014년11월16일,1534.05
2014년11월17일,1533.44
2014년11월18일,1532.03
2014년11월19일,1530.42
2014년11월20일,1529.15
2014년11월21일,1527.69
2014년11월22일,1526
2014년11월23일,1525.11
2014년11월24일,1524.28
2014년11월25일,1522.31
2014년11월26일,1520.43
2014년11월27일,1518.64
2014년11월28일,1517.07
2014년11월29일,1515.42
2014년11월30일,1513.99
2014년12월01일,1510.71
2014년12월02일,1508.33
2014년12월03일,1506.17
2014년12월04일,1503.65
2014년12월05일,1501.49
2014년12월06일,1499.33
2014년12월07일,1497.97
2014년12월08일,1496.85
2014년12월09일,1493.53
2014년12월10일,1489.25
2014년12월11일,1484.97
2014년12월12일,1480.07
2014년12월13일,1476.03
2014년12월14일,1473.7
2014년12월15일,1470.43
2014년12월16일,1465.09
2014년12월17일,1460.22
2014년12월18일,1454.04
2014년12월19일,1448.18
2014년12월20일,1443.4
2014년12월21일,1440.74
2014년12월22일,1437.47
2014년12월23일,1431.31
2014년12월24일,1426.09
2014년12월25일,1421.66
2014년12월26일,1419.08
2014년12월27일,1415.45
2014년12월28일,1413.62
2014년12월29일,1411.46
2014년12월30일,1407.79
2014년12월31일,1405.38
2015년01월01일,1399.99
2015년01월02일,1397.5
2015년01월03일,1393.97
2015년01월04일,1391.01
2015년01월05일,1389.08
2015년01월06일,1384.87
2015년01월07일,1380.06
2015년01월08일,1375.62
2015년01월09일,1371
2015년01월10일,1365.63
2015년01월11일,1362.95
2015년01월12일,1359.51
2015년01월13일,1352.35
2015년01월14일,1345.01
2015년01월15일,1337.26
2015년01월16일,1328.8
2015년01월17일,1321.81
2015년01월18일,1318.59
2015년01월19일,1314.39
2015년01월20일,1306.49
2015년01월21일,1299.88
2015년01월22일,1293.85
2015년01월23일,1288.2
2015년01월24일,1283.59
2015년01월25일,1281.01
2015년01월26일,1278.11
2015년01월27일,1273.63
2015년01월28일,1269.86
2015년01월29일,1266.38
2015년01월30일,1263.61
2015년01월31일,1261.36
2015년02월01일,1259.09
2015년02월02일,1257.22
2015년02월03일,1255.15
2015년02월04일,1254.47
2015년02월05일,1254.21
2015년02월06일,1254.27
2015년02월07일,1254.68
2015년02월08일,1254.67
2015년02월09일,1255.7
2015년02월10일,1258.47
2015년02월11일,1263
2015년02월12일,1266.29
2015년02월13일,1269.31
2015년02월14일,1273.23
2015년02월15일,1275.21
2015년02월16일,1278.58
2015년02월17일,1285.13
2015년02월18일,1290.35
2015년02월19일,1292.03
2015년02월20일,1293.38
2015년02월21일,1294.96
2015년02월22일,1295.6
2015년02월23일,1297.69
2015년02월24일,1301.4
2015년02월25일,1304.12
2015년02월26일,1306.49
2015년02월27일,1308.39
2015년02월28일,1309.89
2015년03월01일,1311.53
2015년03월02일,1313.88
2015년03월03일,1315.72
2015년03월04일,1318.11
2015년03월05일,1320.05
2015년03월06일,1321.14
2015년03월07일,1322.6
2015년03월08일,1322.97
2015년03월09일,1325.33
2015년03월10일,1327.36
2015년03월11일,1329.39
2015년03월12일,1330.81
2015년03월13일,1331.88
2015년03월14일,1332.41
2015년03월15일,1332.54
2015년03월16일,1333.4
2015년03월17일,1333.56
2015년03월18일,1333.26
2015년03월19일,1332.8
2015년03월20일,1332.35
2015년03월21일,1331.55
2015년03월22일,1330.85
2015년03월23일,1330.94
2015년03월24일,1329.71
2015년03월25일,1328.76
2015년03월26일,1327.78
2015년03월27일,1327.12
2015년03월28일,1326.49
2015년03월29일,1325.99
2015년03월30일,1325.85
2015년03월31일,1325.48
2015년04월01일,1325.32
2015년04월02일,1324.72
2015년04월03일,1324.22
2015년04월04일,1323.55
2015년04월05일,1322.84
2015년04월06일,1322.78
2015년04월07일,1322
2015년04월08일,1321.39
2015년04월09일,1320.94
2015년04월10일,1320.5
2015년04월11일,1319.76
2015년04월12일,1319.41
2015년04월13일,1319.39
2015년04월14일,1318.75
2015년04월15일,1318.36
2015년04월16일,1317.87
2015년04월17일,1317.63
2015년04월18일,1317.57
2015년04월19일,1317
2015년04월20일,1317.33
2015년04월21일,1318.27
2015년04월22일,1318.64
2015년04월23일,1318.71
2015년04월24일,1319
2015년04월25일,1319.09
2015년04월26일,1318.86
2015년04월27일,1319.53
2015년04월28일,1320.26
2015년04월29일,1320.68
2015년04월30일,1321.04
2015년05월01일,1321.68
2015년05월02일,1322.41
2015년05월03일,1322.22
2015년05월04일,1323.13
2015년05월05일,1323.87
2015년05월06일,1324.85
2015년05월07일,1326.34
2015년05월08일,1328.56
2015년05월09일,1330.33
2015년05월10일,1330.98
2015년05월11일,1332.71
2015년05월12일,1335.7
2015년05월13일,1338
2015년05월14일,1340.17
2015년05월15일,1342.59
2015년05월16일,1344.96
2015년05월17일,1345.73
2015년05월18일,1348.86
2015년05월19일,1350.74
2015년05월20일,1352.68
2015년05월21일,1354.32
2015년05월22일,1356.11
2015년05월23일,1357.69
2015년05월24일,1358.32
2015년05월25일,1359.43
2015년05월26일,1360.77
2015년05월27일,1361.86
2015년05월28일,1362.64
2015년05월29일,1363.36
2015년05월30일,1363.74
2015년05월31일,1364
2015년06월01일,1365.32
2015년06월02일,1365.77
2015년06월03일,1366.49
2015년06월04일,1367.04
2015년06월05일,1367.48
2015년06월06일,1367.59
2015년06월07일,1367.53
2015년06월08일,1367.98
2015년06월09일,1368.17
2015년06월10일,1368.45
2015년06월11일,1368.53
2015년06월12일,1368.78
2015년06월13일,1368.89
2015년06월14일,1368.72
2015년06월15일,1369.28
2015년06월16일,1369.73
2015년06월17일,1369.97
2015년06월18일,1370.09
2015년06월19일,1370.32
2015년06월20일,1370.27
2015년06월21일,1370.12
2015년06월22일,1370.5
2015년06월23일,1370.25
2015년06월24일,1370.13
2015년06월25일,1369.82
2015년06월26일,1369.7
2015년06월27일,1369.41
2015년06월28일,1369.09
2015년06월29일,1369.47
2015년06월30일,1369.15
2015년07월01일,1368.52
2015년07월02일,1368.1
2015년07월03일,1367.9
2015년07월04일,1367.19
2015년07월05일,1366.83
2015년07월06일,1366.8
2015년07월07일,1366.01
2015년07월08일,1365.21
2015년07월09일,1364.34
2015년07월10일,1363.14
2015년07월11일,1361.65
2015년07월12일,1360.92
2015년07월13일,1360.49
2015년07월14일,1358.87
2015년07월15일,1357.29
2015년07월16일,1355.86
2015년07월17일,1354.14
2015년07월18일,1352.6
2015년07월19일,1351.78
2015년07월20일,1350.95
2015년07월21일,1349.15
2015년07월22일,1347.83
2015년07월23일,1346.11
2015년07월24일,1344.64
2015년07월25일,1343.18
2015년07월26일,1342.25
2015년07월27일,1341.44
2015년07월28일,1339.75
2015년07월29일,1338.15
2015년07월30일,1336.88
2015년07월31일,1335.99
2015년08월01일,1333.6
2015년08월02일,1332.74
2015년08월03일,1331.98
2015년08월04일,1330.14
2015년08월05일,1328.42
2015년08월06일,1326.76
2015년08월07일,1325
2015년08월08일,1323.35
2015년08월09일,1322.3
2015년08월10일,1321.19
2015년08월11일,1318.78
2015년08월12일,1316.74
2015년08월13일,1314.57
2015년08월14일,1312.37
2015년08월15일,1311.07
2015년08월16일,1310.08
2015년08월17일,1308.67
2015년08월18일,1306.05
2015년08월19일,1303.94
2015년08월20일,1301.72
2015년08월21일,1298.67
2015년08월22일,1296.15
2015년08월23일,1294.75
2015년08월24일,1293.53
2015년08월25일,1290.22
2015년08월26일,1287.14
2015년08월27일,1284.01
2015년08월28일,1281.31
2015년08월29일,1279.36
2015년08월30일,1278.32
2015년08월31일,1277.88
2015년09월01일,1274.56
2015년09월02일,1272.88
2015년09월03일,1271.33
2015년09월04일,1270.18
2015년09월05일,1268.87
2015년09월06일,1268.12
2015년09월07일,1267.82
2015년09월08일,1267.91
2015년09월09일,1267.03
2015년09월10일,1266.36
2015년09월11일,1265.83
2015년09월12일,1265.48
2015년09월13일,1264.84
2015년09월14일,1265.09
2015년09월15일,1264.67
2015년09월16일,1264.06
2015년09월17일,1263.14
2015년09월18일,1262.28
2015년09월19일,1261.57
2015년09월20일,1260.87
2015년09월21일,1260.92
2015년09월22일,1260.02
2015년09월23일,1259.15
2015년09월24일,1258.47
2015년09월25일,1258.01
2015년09월26일,1257.14
2015년09월27일,1256.67
2015년09월28일,1256.62
2015년09월29일,1256.64
2015년09월30일,1256.87
2015년10월01일,1255.89
2015년10월02일,1255.67
2015년10월03일,1254.99
2015년10월04일,1254.47
2015년10월05일,1254.54
2015년10월06일,1254.27
2015년10월07일,1253.99
2015년10월08일,1253.86
2015년10월09일,1253.66
2015년10월10일,1253.45
2015년10월11일,1253.21
2015년10월12일,1254.01
2015년10월13일,1254.23
2015년10월14일,1254.35
2015년10월15일,1254.38
2015년10월16일,1254.1
2015년10월17일,1253.58
2015년10월18일,1253.17
2015년10월19일,1253.66
2015년10월20일,1252.79
2015년10월21일,1252.17
2015년10월22일,1251.33
2015년10월23일,1250.25
2015년10월24일,1249.07
2015년10월25일,1248.45
2015년10월26일,1248.54
2015년10월27일,1247.21
2015년10월28일,1246.35
2015년10월29일,1245.42
2015년10월30일,1244.65
2015년10월31일,1243.83
2015년11월01일,1242.9
2015년11월02일,1242.73
2015년11월03일,1242.47
2015년11월04일,1241.59
2015년11월05일,1240.64
2015년11월06일,1240.02
2015년11월07일,1238.78
2015년11월08일,1238.37
2015년11월09일,1238.39
2015년11월10일,1238.23
2015년11월11일,1237.75
2015년11월12일,1237.17
2015년11월13일,1236.28
2015년11월14일,1235.67
2015년11월15일,1235.22
2015년11월16일,1235.34
2015년11월17일,1234.64
2015년11월18일,1233.95
2015년11월19일,1233.25
2015년11월20일,1232.55
2015년11월21일,1231.58
2015년11월22일,1230.99
2015년11월23일,1230.99
2015년11월24일,1230.13
2015년11월25일,1229.21
2015년11월26일,1228.69
2015년11월27일,1228.3
2015년11월28일,1227.68
2015년11월29일,1227.14
2015년11월30일,1227.51
2015년12월01일,1226.25
2015년12월02일,1225.8
2015년12월03일,1225.36
2015년12월04일,1224.75
2015년12월05일,1224.13
2015년12월06일,1223.54
2015년12월07일,1223.61
2015년12월08일,1222.53
2015년12월09일,1221.6
2015년12월10일,1220.27
2015년12월11일,1219.24
2015년12월12일,1217.62
2015년12월13일,1216.68
2015년12월14일,1216.02
2015년12월15일,1214.3
2015년12월16일,1212.75
2015년12월17일,1211.19
2015년12월18일,1209.91
2015년12월19일,1207.79
2015년12월20일,1206.81
2015년12월21일,1205.64
2015년12월22일,1203.27
2015년12월23일,1200.81
2015년12월24일,1199.15
2015년12월25일,1197.31
2015년12월26일,1196.69
2015년12월27일,1195.84
2015년12월28일,1195.34
2015년12월29일,1193.74
2015년12월30일,1192.36
2015년12월31일,1191.45
2016년01월01일,1188.71
2016년01월02일,1187.91
2016년01월03일,1187.1
2016년01월04일,1185.85
2016년01월05일,1184.01
2016년01월06일,1182.44
2016년01월07일,1180.44
2016년01월08일,1178.04
2016년01월09일,1175.5
2016년01월10일,1174.3
2016년01월11일,1172.86
2016년01월12일,1170.17
2016년01월13일,1167.57
2016년01월14일,1164.76
2016년01월15일,1161.8
2016년01월16일,1158.36
2016년01월17일,1156.54
2016년01월18일,1154.25
2016년01월19일,1150.54
2016년01월20일,1147.64
2016년01월21일,1144.35
2016년01월22일,1140.8
2016년01월23일,1137.97
2016년01월24일,1136.39
2016년01월25일,1135.33
2016년01월26일,1131.93
2016년01월27일,1128.92
2016년01월28일,1126.12
2016년01월29일,1124.11
2016년01월30일,1122.4
2016년01월31일,1120.97
2016년02월01일,1118.75
2016년02월02일,1117.02
2016년02월03일,1115.02
2016년02월04일,1113.01
2016년02월05일,1111.98
2016년02월06일,1110.29
2016년02월07일,1109.39
2016년02월08일,1109.05
2016년02월09일,1108.73
2016년02월10일,1108.27
2016년02월11일,1107.26
2016년02월12일,1104.71
2016년02월13일,1102.64
2016년02월14일,1101.51
2016년02월15일,1100.93
2016년02월16일,1098.49
2016년02월17일,1096.73
2016년02월18일,1095.22
2016년02월19일,1094.2
2016년02월20일,1093.17
2016년02월21일,1092.36
2016년02월22일,1092.17
2016년02월23일,1091.84
2016년02월24일,1091.53
2016년02월25일,1090.86
2016년02월26일,1090.25
2016년02월27일,1089.49
2016년02월28일,1088.76
2016년02월29일,1089.29
2016년03월01일,1088.41
2016년03월02일,1088.33
2016년03월03일,1088.29
2016년03월04일,1088.06
2016년03월05일,1087.84
2016년03월06일,1087.61
2016년03월07일,1088.15
2016년03월08일,1089.14
2016년03월09일,1090.68
2016년03월10일,1091.69
2016년03월11일,1093.17
2016년03월12일,1094.88
2016년03월13일,1095.27
2016년03월14일,1097.75
2016년03월15일,1100.78
2016년03월16일,1103.27
2016년03월17일,1105.22
2016년03월18일,1106.8
2016년03월19일,1108.79
2016년03월20일,1109.41
2016년03월21일,1111.73
2016년03월22일,1113.6
2016년03월23일,1115.2
2016년03월24일,1116.67
2016년03월25일,1117.54
2016년03월26일,1118.37
2016년03월27일,1118.52
2016년03월28일,1119.62
2016년03월29일,1120.38
2016년03월30일,1121.01
2016년03월31일,1121.35
2016년04월01일,1121.92
2016년04월02일,1121.94
2016년04월03일,1121.64
2016년04월04일,1122.02
2016년04월05일,1121.99
2016년04월06일,1121.95
2016년04월07일,1121.66
2016년04월08일,1121.62
2016년04월09일,1121.14
2016년04월10일,1120.64
2016년04월11일,1121.04
2016년04월12일,1120.72
2016년04월13일,1120.38
2016년04월14일,1120.72
2016년04월15일,1120.93
2016년04월16일,1120.85
2016년04월17일,1120.65
2016년04월18일,1121.16
2016년04월19일,1121.43
2016년04월20일,1121.3
2016년04월21일,1121
2016년04월22일,1121.24
2016년04월23일,1121.06
2016년04월24일,1120.64
2016년04월25일,1121.18
2016년04월26일,1121.39
2016년04월27일,1121.33
2016년04월28일,1121.62
2016년04월29일,1122.5
2016년04월30일,1123.1
2016년05월01일,1123.54
2016년05월02일,1123.58
2016년05월03일,1128.24
2016년05월04일,1130.45
2016년05월05일,1132.32
2016년05월06일,1133.6
2016년05월07일,1134.67
2016년05월08일,1134.92
2016년05월09일,1136.36
2016년05월10일,1137.6
2016년05월11일,1138.9
2016년05월12일,1141.13
2016년05월13일,1144.06
2016년05월14일,1146.51
2016년05월15일,1147.53
2016년05월16일,1149.99
2016년05월17일,1154.25
2016년05월18일,1158.47
2016년05월19일,1162.42
2016년05월20일,1166.9
2016년05월21일,1170.37
2016년05월22일,1171.85
2016년05월23일,1175.31
2016년05월24일,1180.74
2016년05월25일,1185.69
2016년05월26일,1189.97
2016년05월27일,1194.28
2016년05월28일,1197.22
2016년05월29일,1198.23
2016년05월30일,1201.06
2016년05월31일,1204.04
2016년06월01일,1208.59
2016년06월02일,1210.95
2016년06월03일,1213.04
2016년06월04일,1214.69
2016년06월05일,1215.32
2016년06월06일,1216.25
2016년06월07일,1218.19
2016년06월08일,1219.88
2016년06월09일,1221.61
2016년06월10일,1223.24
2016년06월11일,1224.36
2016년06월12일,1224.67
2016년06월13일,1226.12
2016년06월14일,1227.97
2016년06월15일,1228.8
2016년06월16일,1229.47
2016년06월17일,1229.96
2016년06월18일,1230.07
2016년06월19일,1229.98
2016년06월20일,1230.54
2016년06월21일,1230.52
2016년06월22일,1230.79
2016년06월23일,1231.15
2016년06월24일,1231.23
2016년06월25일,1231.34
2016년06월26일,1231.16
2016년06월27일,1231.78
2016년06월28일,1231.82
2016년06월29일,1232.03
2016년06월30일,1232.11
2016년07월01일,1232.32
2016년07월02일,1232.08
2016년07월03일,1231.96
2016년07월04일,1232.22
2016년07월05일,1232.2
2016년07월06일,1232.17
2016년07월07일,1232.05
2016년07월08일,1231.97
2016년07월09일,1231.63
2016년07월10일,1231.39
2016년07월11일,1231.47
2016년07월12일,1231.22
2016년07월13일,1230.99
2016년07월14일,1230.67
2016년07월15일,1230.3
2016년07월16일,1229.54
2016년07월17일,1229.25
2016년07월18일,1229.14
2016년07월19일,1228.32
2016년07월20일,1227.51
2016년07월21일,1227.01
2016년07월22일,1226.41
2016년07월23일,1225.62
2016년07월24일,1225.08
2016년07월25일,1224.72
2016년07월26일,1223.96
2016년07월27일,1223.04
2016년07월28일,1222.3
2016년07월29일,1221.66
2016년07월30일,1220.97
2016년07월31일,1220.28
2016년08월01일,1219.48
2016년08월02일,1217.7
2016년08월03일,1216.41
2016년08월04일,1215.29
2016년08월05일,1214.05
2016년08월06일,1212.89
2016년08월07일,1212.26
2016년08월08일,1211.56
2016년08월09일,1209.86
2016년08월10일,1208.77
2016년08월11일,1207.7
2016년08월12일,1206.75
2016년08월13일,1205.79
2016년08월14일,1205.36
2016년08월15일,1205.11
2016년08월16일,1204.49
2016년08월17일,1203.66
2016년08월18일,1203.18
2016년08월19일,1202.91
2016년08월20일,1202.61
2016년08월21일,1202.41
2016년08월22일,1202.61
2016년08월23일,1203.35
2016년08월24일,1203.36
2016년08월25일,1203.4
2016년08월26일,1203.45
2016년08월27일,1203.53
2016년08월28일,1203.26
2016년08월29일,1203.96
2016년08월30일,1204.15
2016년08월31일,1204.6
2016년09월01일,1204.69
2016년09월02일,1204.45
2016년09월03일,1204.24
2016년09월04일,1203.94
2016년09월05일,1204.27
2016년09월06일,1203.91
2016년09월07일,1203.76
2016년09월08일,1203.7
2016년09월09일,1203.61
2016년09월10일,1203.45
2016년09월11일,1203.18
2016년09월12일,1203.64
2016년09월13일,1203.68
2016년09월14일,1203.51
2016년09월15일,1203.55
2016년09월16일,1203.43
2016년09월17일,1203.36
2016년09월18일,1203.19
2016년09월19일,1203.5
2016년09월20일,1203.1
2016년09월21일,1202.83
2016년09월22일,1202.35
2016년09월23일,1202.22
2016년09월24일,1201.83
2016년09월25일,1201.52
2016년09월26일,1201.82
2016년09월27일,1201.45
2016년09월28일,1201.15
2016년09월29일,1201.05
2016년09월30일,1200.91
2016년10월01일,1200.72
2016년10월02일,1200.4
2016년10월03일,1200.57
2016년10월04일,1200.82
2016년10월05일,1200.52
2016년10월06일,1200.78
2016년10월07일,1201.31
2016년10월08일,1201.57
2016년10월09일,1201.75
2016년10월10일,1202.61
2016년10월11일,1205.67
2016년10월12일,1207.19
2016년10월13일,1208.51
2016년10월14일,1209.5
2016년10월15일,1210.19
2016년10월16일,1210.47
2016년10월17일,1211.74
2016년10월18일,1213.44
2016년10월19일,1214.69
2016년10월20일,1215.8
2016년10월21일,1216.78
2016년10월22일,1217.66
2016년10월23일,1217.98
2016년10월24일,1219.2
2016년10월25일,1220.43
2016년10월26일,1221.5
2016년10월27일,1222.08
2016년10월28일,1222.37
2016년10월29일,1222.68
2016년10월30일,1222.79
2016년10월31일,1223.48
2016년11월01일,1224.29
2016년11월02일,1224.76
2016년11월03일,1224.86
2016년11월04일,1224.96
2016년11월05일,1224.94
2016년11월06일,1224.7
2016년11월07일,1225.2
2016년11월08일,1224.63
2016년11월09일,1224.5
2016년11월10일,1224.44
2016년11월11일,1224.23
2016년11월12일,1223.9
2016년11월13일,1223.65
2016년11월14일,1223.89
2016년11월15일,1223.02
2016년11월16일,1222.71
2016년11월17일,1222.37
2016년11월18일,1222.02
2016년11월19일,1221.54
2016년11월20일,1220.99
2016년11월21일,1221.04
2016년11월22일,1220.73
2016년11월23일,1220.62
2016년11월24일,1220.48
2016년11월25일,1220.55
2016년11월26일,1220.26
2016년11월27일,1220.03
2016년11월28일,1220.43
2016년11월29일,1221.11
2016년11월30일,1221.21
2016년12월01일,1221.73
2016년12월02일,1224
2016년12월03일,1225.36
2016년12월04일,1225.87
2016년12월05일,1227.52
2016년12월06일,1229.35
2016년12월07일,1231.05
2016년12월08일,1233.16
2016년12월09일,1234.92
2016년12월10일,1236
2016년12월11일,1236.84
2016년12월12일,1239.16
2016년12월13일,1243.56
2016년12월14일,1247.64
2016년12월15일,1250.31
2016년12월16일,1252.84
2016년12월17일,1254.74
2016년12월18일,1255.3
2016년12월19일,1257.12
2016년12월20일,1259.14
2016년12월21일,1260.81
2016년12월22일,1262.02
2016년12월23일,1263.65
2016년12월24일,1265.23
2016년12월25일,1265.82
2016년12월26일,1267.69
2016년12월27일,1269.74
2016년12월28일,1271.73
2016년12월29일,1273.64
2016년12월30일,1275.73
2016년12월31일,1277.36
2017년01월01일,1279.34
2017년01월02일,1281.55
2017년01월03일,1285.44
2017년01월04일,1288.66
2017년01월05일,1290.76
2017년01월06일,1292.58
2017년01월07일,1294.04
2017년01월08일,1294.73
2017년01월09일,1296.5
2017년01월10일,1298.42
2017년01월11일,1299.82
2017년01월12일,1300.7
2017년01월13일,1301.58
2017년01월14일,1302.12
2017년01월15일,1302.39
2017년01월16일,1303.38
2017년01월17일,1303.96
2017년01월18일,1304.57
2017년01월19일,1304.91
2017년01월20일,1305.33
2017년01월21일,1305.47
2017년01월22일,1305.52
2017년01월23일,1306.04
2017년01월24일,1306.38
2017년01월25일,1306.65
2017년01월26일,1307.01
2017년01월27일,1307.38
2017년01월28일,1307.45
2017년01월29일,1307.57
2017년01월30일,1307.61
2017년01월31일,1307.99
2017년02월01일,1308.18
2017년02월02일,1308.23
2017년02월03일,1308.28
2017년02월04일,1308.09
2017년02월05일,1307.98
2017년02월06일,1308.39
2017년02월07일,1308.36
2017년02월08일,1308.42
2017년02월09일,1308.22
2017년02월10일,1308.21
2017년02월11일,1307.9
2017년02월12일,1307.75
2017년02월13일,1308.03
2017년02월14일,1307.85
2017년02월15일,1307.68
2017년02월16일,1307.67
2017년02월17일,1307.58
